농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0002615,1615,9,1,4,20130326,,,118,20130722,10,0,0,10,,,,2,,31,20130822,8
PF_0002615,1615,10,1,5,20130827,,,118,20131223,8,0,1,7,,,,,,24,20140116,9
PF_0002615,1618,8,1,5,20121225,,,115,20130419,5,0,0,5,,,,,,27,20130516,9
PF_0002615,1618,9,1,4,20130520,,,116,20130913,8,0,2,6,,,,,,27,20131010,7
PF_0002615,1620,8,1,5,20121016,,,117,20130210,11,0,1,10,,,,,,18,20130228,10
PF_0002615,1620,9,1,5,20130305,,,116,20130629,12,0,4,8,,,,8,,23,20130722,0
PF_0002615,1622,7,2,0,20121207,,,115,20130401,13,0,1,12,,,,6,,31,20130502,6
PF_0002615,1622,8,2,0,20130612,,,114,20131004,14,0,3,11,,,,2,,20,20131024,9
PF_0002615,1623,8,1,22,20130208,,,118,20130606,11,0,1,10,,,,,,13,20130619,10
PF_0002615,1623,8,1,22,20130208,,,118,20130606,11,0,1,10,,,,,,15,20130704,7
PF_0002615,1623,9,1,5,20130709,,,116,20131102,8,0,5,3,,,,,,19,20131121,5
PF_0002615,1626,8,1,4,20130114,,,117,20130511,16,0,1,15,,,,7,,33,20130613,8
PF_0002615,1626,9,1,4,20130617,,,118,20131013,11,0,1,10,,,,10,,33,20131115,0
PF_0002615,1628,7,1,4,20120917,,,115,20130110,17,0,0,17,,,,6,,21,20130131,11
PF_0002615,1628,8,1,5,20130205,,,117,20130602,11,0,0,11,,,,,,18,20130620,11
PF_0002615,1631,7,1,5,20121113,,,116,20130309,12,0,2,10,,,,,,19,20130328,10
PF_0002615,1631,8,1,4,20130401,,,115,20130725,13,0,2,11,,,,1,,21,20130815,10
PF_0002615,1634,7,1,5,20121002,,,115,20130125,15,0,1,14,,,,14,,16,20130210,0
PF_0002615,1635,7,1,5,20121204,,,116,20130330,9,0,1,8,,,,,,19,20130418,9
PF_0002615,1636,7,1,5,20120918,,,116,20130112,15,0,2,13,,,,6,,19,20130131,7
PF_0002615,1636,8,1,101,20130512,,,114,20130903,12,0,0,12,,,,2,,23,20130926,10
PF_0002615,1639,7,1,4,20121015,,,117,20130209,8,0,0,8,,,,2,,26,20130307,6
PF_0002615,1641,7,1,5,20120911,,,117,20130106,5,0,0,5,,,,,,18,20130124,9
PF_0002615,1641,8,1,5,20130129,,,113,20130522,13,0,3,10,,,,4,,22,20130613,6
PF_0002615,1641,9,1,4,20130617,,,114,20131009,19,0,3,16,,,,6,,22,20131031,10
PF_0002615,1642,7,1,5,20120925,,,116,20130119,11,0,1,10,,,,,,26,20130214,10
PF_0002615,1642,8,1,4,20130218,,,117,20130615,11,0,1,10,,,,,,19,20130704,10
PF_0002615,1642,9,1,5,20130709,,,116,20131102,10,0,2,8,,,,,,19,20131121,9
PF_0002615,1644,7,1,6,20120912,,,114,20130104,10,0,0,10,,,,,,20,20130124,11
PF_0002615,1644,8,1,5,20130129,,,115,20130524,13,0,3,10,,,,1,,27,20130620,9
PF_0002615,1646,7,1,5,20121204,,,116,20130330,10,1,0,9,,,,3,,19,20130418,6
PF_0002615,1648,7,1,5,20121211,,,115,20130405,8,0,0,8,,,,,,27,20130502,11
PF_0002615,1648,8,1,6,20130508,,,114,20130830,15,0,6,9,,,,,,18,20130917,9
PF_0002615,1653,7,1,4,20121119,,,116,20130315,14,0,2,12,,,,2,,20,20130404,10
PF_0002615,1654,6,1,4,20121022,,,115,20130214,10,0,2,8,,,,,,21,20130307,10
PF_0002615,1654,7,1,4,20130311,,,116,20130705,11,0,0,11,,,,,,27,20130801,11
PF_0002615,1654,8,1,5,20130806,,,116,20131130,7,0,5,2,,,,,,19,20131219,7
PF_0002615,1655,7,1,4,20121126,,,118,20130324,8,0,0,8,,,,,,18,20130411,10
PF_0002615,1656,7,1,4,20121203,,,117,20130330,16,0,4,12,,,,3,,19,20130418,9
PF_0002615,1656,8,1,4,20130422,,,116,20130816,13,0,0,13,,,,3,,20,20130905,10
PF_0002615,1657,5,3,0,20121203,,,107,20130320,15,0,6,9,,,,,,29,20130418,9
PF_0002615,1659,7,2,0,20130328,,,115,20130721,16,0,3,13,,,,13,,9,20130730,0
PF_0002615,1659,8,1,24,20130823,,,112,20131213,12,0,2,10,,,,1,,20,20140102,9
