ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-10-05,11.455995458415899,8.869617899286192,14.360388335501868,11.215391190592568,11.704865008907577,0.29080909401855337,0.29080909401855337,0.29080909401855337,0.20900795000030759,0.20900795000030759,0.20900795000030759,0.08180114401824576,0.08180114401824576,0.08180114401824576,0.0,0.0,0.0,11.746804552434453
2023-10-06,11.45672137441444,8.921029417838845,14.247891514728293,11.215647627394263,11.706122752579361,0.13261948346608657,0.13261948346608657,0.13261948346608657,0.04940624003274564,0.04940624003274564,0.04940624003274564,0.08321324343334095,0.08321324343334095,0.08321324343334095,0.0,0.0,0.0,11.589340857880527
2023-10-07,11.457447290412983,8.97785593404668,14.531604211612235,11.21592610339367,11.70755313159366,0.126577870603704,0.126577870603704,0.126577870603704,0.04264363351609938,0.04264363351609938,0.04264363351609938,0.08393423708760461,0.08393423708760461,0.08393423708760461,0.0,0.0,0.0,11.584025161016687
2023-10-08,11.458173206411523,8.687936174067039,14.223833272247154,11.216204579393077,11.709347547982537,0.013088496754077944,0.013088496754077944,0.013088496754077944,-0.07083893076076737,-0.07083893076076737,-0.07083893076076737,0.08392742751484532,0.08392742751484532,0.08392742751484532,0.0,0.0,0.0,11.4712617031656
2023-10-09,11.458899122410065,9.02164654173971,14.130295543705087,11.216493187866005,11.711141964371413,0.05783166159623837,0.05783166159623837,0.05783166159623837,-0.02533623519784565,-0.02533623519784565,-0.02533623519784565,0.08316789679408403,0.08316789679408403,0.08316789679408403,0.0,0.0,0.0,11.516730784006302
2023-10-10,11.459625038408607,8.455153845897591,13.764343354967183,11.216783105175049,11.712936380760288,-0.12250133671797216,-0.12250133671797216,-0.12250133671797216,-0.20414460978732518,-0.20414460978732518,-0.20414460978732518,0.08164327306935301,0.08164327306935301,0.08164327306935301,0.0,0.0,0.0,11.337123701690635
2023-10-11,11.460350954407149,8.999786472586637,14.360367138719432,11.217073022484092,11.714730797149166,0.07861613504310931,0.07861613504310931,0.07861613504310931,-0.0007380478028815019,-0.0007380478028815019,-0.0007380478028815019,0.0793541828459908,0.0793541828459908,0.0793541828459908,0.0,0.0,0.0,11.538967089450258
2023-10-12,11.46107687040569,9.112671030715557,14.39096653962677,11.217362939793137,11.716212595362554,0.2853223258222942,0.2853223258222942,0.2853223258222942,0.209007950000002,0.209007950000002,0.209007950000002,0.07631437582229218,0.07631437582229218,0.07631437582229218,0.0,0.0,0.0,11.746399196227983
2023-10-13,11.461802786404233,8.70920140007,14.111834539145967,11.217652857102182,11.717622490845109,0.12195675825882524,0.12195675825882524,0.12195675825882524,0.04940624003323621,0.04940624003323621,0.04940624003323621,0.07255051822558903,0.07255051822558903,0.07255051822558903,0.0,0.0,0.0,11.583759544663058
2023-10-14,11.462528702402771,8.901735036027139,14.271938607679296,11.217942774411224,11.718814705106025,0.11074529342532226,0.11074529342532226,0.11074529342532226,0.042643633515968005,0.042643633515968005,0.042643633515968005,0.06810165990935424,0.06810165990935424,0.06810165990935424,0.0,0.0,0.0,11.573273995828094
2023-10-15,11.463254618401313,8.809106116415496,14.076275148902461,11.218232691720269,11.719820683277467,-0.007820541207535,-0.007820541207535,-0.007820541207535,-0.07083893076082022,-0.07083893076082022,-0.07083893076082022,0.06301838955328522,0.06301838955328522,0.06301838955328522,0.0,0.0,0.0,11.455434077193779
2023-10-16,11.463980534399857,9.011864161237698,14.46851426714124,11.218522609029316,11.72084425712664,0.032025465736670033,0.032025465736670033,0.032025465736670033,-0.0253362351980116,-0.0253362351980116,-0.0253362351980116,0.05736170093468163,0.05736170093468163,0.05736170093468163,0.0,0.0,0.0,11.496006000136527
2023-10-17,11.464706450398397,8.409228759130068,13.867136133916778,11.21872459183456,11.721867830975807,-0.1529430086352176,-0.1529430086352176,-0.1529430086352176,-0.20414460978763188,-0.20414460978763188,-0.20414460978763188,0.05120160115241427,0.05120160115241427,0.05120160115241427,0.0,0.0,0.0,11.31176344176318
2023-10-18,11.465432366396938,8.694569336536874,14.264502188035566,11.218041584544515,11.722888836387503,0.04387745086145732,0.04387745086145732,0.04387745086145732,-0.0007380478023195545,-0.0007380478023195545,-0.0007380478023195545,0.04461549866377688,0.04461549866377688,0.04461549866377688,0.0,0.0,0.0,11.509309817258394
