농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0000347_01,615,9,1,12,20140819,,,117,20141214,10,0,2,8,,,,,,25,20150108,10
PF_0000347_01,616,7,1,0,20130917,,,116,20140111,8,0,1,7,,,,,,26,20140206,10
PF_0000347_01,616,8,1,5,20140211,,,115,20140606,11,0,2,9,,,,,,27,20140703,6
PF_0000347_01,617,7,1,0,20130923,,,119,20140120,18,0,1,17,,,,,,24,20140213,11
PF_0000347_01,617,8,1,5,20140218,,,117,20140615,7,0,0,7,,,,,,25,20140710,9
PF_0000347_01,618,7,1,0,20131030,,,117,20140224,15,0,2,13,,,,,,24,20140320,9
PF_0000347_01,618,8,1,6,20140326,,,116,20140720,14,0,1,13,,,,,,25,20140814,10
PF_0000347_01,619,7,1,0,20131028,,,116,20140221,13,0,0,13,,,,,,27,20140320,10
PF_0000347_01,619,8,1,5,20140325,,,115,20140718,12,0,2,10,,,,,,20,20140807,5
PF_0000347_01,620,8,1,5,20131210,,,114,20140403,7,0,1,6,,,,,,28,20140501,10
PF_0000347_01,622,6,1,0,20130925,,,117,20140120,12,0,0,12,,,,,,24,20140213,10
PF_0000347_01,622,7,1,5,20140218,,,116,20140614,12,0,0,12,,,,,,26,20140710,10
PF_0000347_01,623,7,1,0,20131008,,,116,20140201,11,0,1,10,,,,,,26,20140227,9
PF_0000347_01,623,8,1,5,20140304,,,116,20140628,11,0,0,11,,,,,,19,20140717,10
PF_0000347_01,623,9,1,5,20140722,,,116,20141115,11,0,1,10,,,,,,26,20141211,9
PF_0000347_01,624,7,1,0,20131029,,,117,20140223,2,0,0,2,,,,,,25,20140320,10
PF_0000347_01,625,7,1,5,20131112,,,116,20140308,13,0,3,10,,,,,,19,20140327,10
PF_0000347_01,625,8,1,6,20140402,,,115,20140726,10,0,0,10,,,,,,26,20140821,10
PF_0000347_01,626,8,1,12,20131224,,,116,20140419,12,0,1,11,,,,,,26,20140515,10
PF_0000347_01,627,7,1,0,20131029,,,116,20140222,12,0,1,11,,,,,,26,20140320,10
PF_0000347_01,627,8,1,5,20140325,,,115,20140718,10,0,0,10,,,,,,20,20140807,10
PF_0000347_01,627,9,1,5,20140812,,,117,20141207,8,0,1,7,,,,,,25,20150101,10
PF_0000347_01,636,4,1,0,20130917,,,115,20140110,8,0,0,8,,,,,,27,20140206,10
PF_0000347_01,640,9,1,5,20131126,,,117,20140323,9,0,1,8,,,,,,26,20140418,10
PF_0000347_01,640,10,1,4,20140422,,,118,20140818,3,0,1,2,,,,,,17,20140904,8
PF_0000347_01,645,8,1,5,20131231,,,116,20140426,10,0,1,9,,,,,,26,20140522,10
PF_0000347_01,646,8,1,0,20131105,,,116,20140301,10,0,0,10,,,,,,26,20140327,9
PF_0000347_01,646,9,1,5,20140401,,,116,20140726,13,0,7,6,,,,,,19,20140814,10
PF_0000347_01,652,6,1,5,20131231,,,118,20140428,4,0,1,3,,,,,,24,20140522,10
PF_0000347_01,659,8,1,5,20131119,,,119,20140318,3,0,0,3,,,,,,23,20140410,8
PF_0000347_01,661,8,1,5,20131224,,,116,20140419,10,0,0,10,,,,,,26,20140515,10
PF_0000347_01,663,0,1,242,20140327,,,116,20140721,13,0,0,13,,,,,,24,20140814,10
PF_0000347_01,663,1,1,5,20140819,,,117,20141214,5,0,0,5,,,,,,25,20150108,10
PF_0000347_01,666,0,1,244,20140106,,,117,20140503,10,0,0,10,,,,,,19,20140522,11
PF_0000347_01,666,1,2,0,20140617,,,117,20141012,10,0,0,10,,,,,,25,20141106,9
PF_0000347_01,667,0,1,242,20140618,,,118,20141014,11,0,7,4,,,,,,23,20141106,9
PF_0000347_01,672,6,1,5,20131210,,,117,20140406,14,0,1,13,,,,,,25,20140501,10
PF_0000347_01,675,6,1,5,20131119,,,118,20140317,11,0,2,9,,,,,,24,20140410,8
PF_0000347_01,675,7,1,5,20140415,,,116,20140809,9,0,1,8,,,,,,19,20140828,10
PF_0000347_01,675,8,1,5,20140902,,,118,20141229,4,0,0,4,,,,,,24,20150122,9
PF_0000347_01,688,8,1,0,20130924,,,116,20140118,12,0,1,11,,,,,,22,20140209,10
PF_0000347_01,688,8,1,0,20130924,,,116,20140118,12,0,1,11,,,,,,11,20140220,10
PF_0000347_01,689,6,1,5,20131231,,,113,20140423,8,0,0,8,,,,,,29,20140522,10
PF_0000347_01,709,6,1,5,20131203,,,116,20140329,7,0,1,6,,,,,,26,20140424,11
PF_0000347_01,711,5,1,0,20130918,,,118,20140114,4,0,0,4,,,,,,23,20140206,10
PF_0000347_01,716,6,1,5,20140114,,,116,20140510,14,0,4,10,,,,,,19,20140529,11
PF_0000347_01,716,7,1,5,20140603,,,117,20140928,11,0,0,11,,,,,,18,20141016,10
PF_0000347_01,717,5,1,0,20130912,,,117,20140107,7,0,0,7,,,,,,23,20140130,10
PF_0000347_01,717,6,1,7,20140206,,,116,20140602,8,0,1,7,,,,,,24,20140626,10
PF_0000347_01,720,6,1,5,20140107,,,115,20140502,15,0,2,13,,,,,,20,20140522,11
PF_0000347_01,720,7,1,5,20140527,,,115,20140919,15,0,2,13,,,,,,27,20141016,10
PF_0000347_01,724,6,1,5,20140114,,,116,20140510,12,0,1,11,,,,,,33,20140612,11
PF_0000347_01,725,5,1,0,20131105,,,112,20140225,15,0,3,12,,,,,,30,20140327,9
PF_0000347_01,725,6,1,5,20140401,,,113,20140723,16,0,11,5,,,,,,15,20140807,0
PF_0000347_01,726,6,1,5,20140128,,,113,20140521,17,0,3,14,,,,,,22,20140612,10
PF_0000347_01,726,7,1,5,20140617,,,115,20141010,6,0,0,6,,,,,,27,20141106,9
PF_0000347_01,727,5,1,0,20130925,,,117,20140120,9,0,0,9,,,,,,24,20140213,10
PF_0000347_01,727,6,1,5,20140218,,,116,20140614,17,0,5,12,,,,,,19,20140703,10
PF_0000347_01,727,7,1,5,20140708,,,115,20141031,10,0,0,10,,,,,,27,20141127,7
PF_0000347_01,728,6,1,4,20140114,,,118,20140512,9,1,0,8,,,,,,17,20140529,0
PF_0000347_01,729,5,1,5,20131112,,,114,20140306,10,0,0,10,,,,,,21,20140327,10
PF_0000347_01,729,6,1,6,20140402,,,114,20140725,10,0,1,9,,,,,,20,20140814,10
PF_0000347_01,730,6,1,5,20140107,,,117,20140504,15,2,1,12,,,,,,25,20140529,10
PF_0000347_01,732,5,1,0,20130913,,,117,20140108,14,0,1,13,,,,,,22,20140130,11
PF_0000347_01,732,6,1,5,20140204,,,118,20140602,12,0,1,11,,,,,,24,20140626,10
PF_0000347_01,732,7,1,5,20140701,,,118,20141027,7,0,0,7,,,,,,24,20141120,8
PF_0000347_01,733,5,1,0,20130923,,,116,20140117,19,0,7,12,,,,,,27,20140213,10
PF_0000347_01,733,6,1,5,20140218,,,113,20140611,19,0,8,11,,,,,,22,20140703,10
PF_0000347_01,734,6,1,0,20131015,,,115,20140207,10,0,0,10,,,,,,20,20140227,10
PF_0000347_01,734,7,1,5,20140304,,,115,20140627,9,0,0,9,,,,,,20,20140717,10
PF_0000347_01,735,6,1,0,20130923,,,117,20140118,4,0,0,4,,,,,,26,20140213,10
PF_0000347_01,736,5,1,0,20131002,,,118,20140128,16,0,2,14,,,,,,23,20140220,10
PF_0000347_01,736,6,1,5,20140225,,,119,20140624,7,0,0,7,,,,,,23,20140717,10
PF_0000347_01,742,5,1,0,20130922,,,116,20140116,11,0,1,10,,,,,,21,20140206,11
PF_0000347_01,742,6,1,6,20140212,,,117,20140609,12,0,1,11,,,,,,24,20140703,10
PF_0000347_01,742,7,1,5,20140708,,,115,20141031,13,0,2,11,,,,,,27,20141127,9
PF_0000347_01,749,6,1,0,20131104,,,119,20140303,12,0,1,11,,,,,,24,20140327,10
PF_0000347_01,761,7,1,5,20140121,,,116,20140517,11,0,2,9,,,,,,19,20140605,10
PF_0000347_01,761,8,1,5,20140610,,,116,20141004,11,0,1,10,,,,,,26,20141030,10
PF_0000347_01,762,7,1,5,20140107,,,116,20140503,14,0,6,8,,,,,,19,20140522,10
PF_0000347_01,762,8,1,5,20140527,,,115,20140919,14,0,5,9,,,,,,27,20141016,2
PF_0000347_01,769,6,1,0,20130917,,,115,20140110,16,0,2,14,,,,,,27,20140206,11
PF_0000347_01,769,7,1,5,20140211,,,115,20140606,16,0,4,12,,,,,,20,20140626,10
PF_0000347_01,774,7,1,5,20131224,,,115,20140418,12,0,2,10,,,,,,20,20140508,11
PF_0000347_01,780,6,2,0,20131114,,,118,20140312,9,0,1,8,,,,,,22,20140403,6
PF_0000347_01,781,6,2,0,20131219,,,116,20140414,9,0,0,9,,,,,,24,20140508,10
PF_0000347_01,781,6,2,0,20131219,,,116,20140414,9,0,0,9,,,,,,7,20140515,5
PF_0000347_01,782,6,1,5,20131217,,,120,20140416,14,0,1,13,,,,,,22,20140508,10
PF_0000347_01,782,7,1,6,20140514,,,118,20140909,8,0,0,8,,,,,,23,20141002,9
PF_0000347_01,783,8,1,5,20131126,,,119,20140325,13,0,0,13,,,,,,24,20140418,10
PF_0000347_01,783,9,1,5,20140423,,,118,20140819,8,0,0,8,,,,,,23,20140911,10
PF_0000347_01,784,5,1,0,20130917,,,116,20140111,13,0,0,13,,,,,,26,20140206,11
PF_0000347_01,784,6,1,5,20140211,,,115,20140606,16,0,3,13,,,,,,27,20140703,10
PF_0000347_01,784,7,1,5,20140708,,,116,20141101,11,0,3,8,,,,,,26,20141127,9
PF_0000347_01,798,0,1,242,20140315,,,116,20140709,11,0,1,10,,,,,,22,20140731,10
PF_0000347_01,798,1,2,0,20140825,,,116,20141219,14,0,3,11,,,,,,27,20150115,8
PF_0000347_01,799,0,1,244,20140210,,,116,20140606,10,0,0,10,,,,,,20,20140626,10
PF_0000347_01,799,1,2,0,20140720,,,116,20141113,8,0,0,8,,,,,,21,20141204,9
PF_0000347_01,800,0,1,242,20140308,,,117,20140703,12,0,0,12,,,,,,21,20140724,9
PF_0000347_01,800,1,2,0,20140820,,,115,20141213,12,0,1,11,,,,,,26,20150108,10
PF_0000347_01,801,0,1,242,20140325,,,115,20140718,9,0,0,9,,,,,,20,20140807,11
PF_0000347_01,801,1,2,0,20140902,,,116,20141227,13,0,1,12,,,,,,26,20150122,9
PF_0000347_01,802,0,1,242,20140412,,,115,20140805,10,0,0,10,,,,,,23,20140828,10
PF_0000347_01,802,1,1,5,20140902,,,118,20141229,6,0,0,6,,,,,,24,20150122,9
PF_0000347_01,803,0,1,242,20140326,,,117,20140721,11,0,0,11,,,,,,24,20140814,10
PF_0000347_01,804,0,1,242,20140409,,,114,20140801,9,1,2,6,,,,,,20,20140821,10
PF_0000347_01,804,1,1,5,20140826,,,118,20141222,6,0,0,6,,,,,,24,20150115,8
PF_0000347_01,805,0,1,242,20140330,,,115,20140723,12,0,0,12,,,,,,22,20140814,9
PF_0000347_01,806,0,1,242,20140311,,,116,20140705,12,0,1,11,,,,,,19,20140724,11
PF_0000347_01,806,1,2,0,20140825,,,114,20141217,13,0,2,11,,,,,,22,20150108,10
PF_0000347_01,807,0,2,0,20140430,,,115,20140823,13,0,1,12,,,,,,26,20140918,10
PF_0000347_01,808,0,1,244,20140210,,,115,20140605,9,0,0,9,,,,,,21,20140626,10
PF_0000347_01,808,1,1,6,20140702,,,117,20141027,7,0,0,7,,,,,,24,20141120,8
PF_0000347_01,809,0,1,242,20140413,,,116,20140807,14,0,2,12,,,,,,21,20140828,10
PF_0000347_01,810,0,1,249,20140320,,,115,20140713,12,0,1,11,,,,,,25,20140807,9
PF_0000347_01,810,1,1,5,20140812,,,116,20141206,8,0,0,8,,,,,,26,20150101,10
PF_0000347_01,811,0,1,242,20140312,,,115,20140705,10,0,0,10,,,,,,19,20140724,10
PF_0000347_01,811,1,1,5,20140729,,,119,20141125,2,0,0,2,,,,,,23,20141218,8
PF_0000347_01,812,0,1,242,20140328,,,115,20140721,13,0,0,13,,,,,,24,20140814,10
PF_0000347_01,812,1,1,5,20140819,,,113,20141210,11,0,0,11,,,,,,22,20150101,10
PF_0000347_01,813,0,1,242,20140330,,,113,20140721,3,0,0,3,,,,,,1,20140722,0
PF_0000347_01,814,0,1,242,20140401,,,116,20140726,11,0,2,9,,,,,,26,20140821,10
PF_0000347_01,815,5,1,0,20131015,,,116,20140208,7,0,0,7,,,,,,26,20140306,10
PF_0000347_01,815,6,1,20,20140326,,,116,20140720,14,0,2,12,,,,,,25,20140814,10
PF_0000347_01,815,7,1,5,20140819,,,116,20141213,12,0,2,10,,,,,,26,20150108,10
PF_0000347_01,818,5,1,0,20130924,,,118,20140120,6,0,0,6,,,,,,24,20140213,10
PF_0000347_01,818,6,1,5,20140218,,,117,20140615,12,0,0,12,,,,,,25,20140710,10
PF_0000347_01,819,4,1,0,20130916,,,115,20140109,12,0,0,12,,,,,,21,20140130,10
PF_0000347_01,819,5,1,5,20140204,,,114,20140529,12,1,0,11,,,,,,21,20140619,10
PF_0000347_01,819,6,1,5,20140624,,,115,20141017,8,0,0,8,,,,,,27,20141113,8
PF_0000347_01,820,4,1,5,20131231,,,113,20140423,7,0,0,7,,,,,,22,20140515,10
PF_0000347_01,820,5,1,5,20140520,,,116,20140913,7,0,1,6,,,,,,26,20141009,10
PF_0000347_01,822,5,1,5,20140107,,,112,20140429,15,0,3,12,,,,,,23,20140522,10
PF_0000347_01,823,6,1,10,20140126,,,118,20140524,12,0,3,9,,,,,,19,20140612,10
PF_0000347_01,826,4,1,0,20130924,,,115,20140117,13,0,0,13,,,,,,27,20140213,10
PF_0000347_01,826,5,1,11,20140224,,,115,20140619,19,2,5,12,,,,,,21,20140710,10
PF_0000347_01,827,4,1,0,20131008,,,114,20140130,15,0,2,13,,,,,,21,20140220,10
PF_0000347_01,827,5,1,5,20140225,,,113,20140618,16,0,0,16,,,,,,22,20140710,10
PF_0000347_01,827,6,1,5,20140715,,,114,20141106,15,0,3,12,,,,,,28,20141204,10
PF_0000347_01,831,5,1,5,20140128,,,112,20140520,7,0,2,5,,,,,,23,20140612,10
PF_0000347_01,831,6,1,5,20140617,,,114,20141009,10,0,1,9,,,,,,28,20141106,9
PF_0000347_01,838,4,1,5,20131119,,,117,20140316,8,0,0,8,,,,,,25,20140410,7
PF_0000347_01,838,5,1,5,20140415,,,117,20140810,11,0,0,11,,,,,,25,20140904,8
PF_0000347_01,840,4,1,0,20131027,,,120,20140224,2,0,0,2,,,,,,24,20140320,9
PF_0000347_01,840,5,2,0,20140414,,,117,20140809,16,0,3,13,,,,,,19,20140828,10
PF_0000347_01,840,6,1,0,20140828,,,117,20141223,9,0,0,9,,,,,,23,20150115,8
PF_0000347_01,842,4,1,0,20131029,,,115,20140221,20,0,3,17,,,,,,27,20140320,9
PF_0000347_01,842,5,1,5,20140325,,,117,20140720,14,0,2,12,,,,,,18,20140807,10
PF_0000347_01,842,6,1,5,20140812,,,117,20141207,14,0,3,11,,,,,,25,20150101,10
PF_0000347_01,846,4,1,4,20131202,,,117,20140329,15,0,2,13,,,,,,26,20140424,11
PF_0000347_01,846,5,1,5,20140429,,,117,20140824,15,0,1,14,,,,,,25,20140918,10
PF_0000347_01,847,4,1,0,20131105,,,116,20140301,7,0,0,7,,,,,,26,20140327,10
PF_0000347_01,850,4,1,5,20131203,,,116,20140329,17,0,3,14,,,,,,26,20140424,11
PF_0000347_01,850,5,1,5,20140429,,,116,20140823,15,0,2,13,,,,,,26,20140918,10
PF_0000347_01,852,4,1,0,20131013,,,115,20140205,11,0,2,9,,,,,,22,20140227,10
PF_0000347_01,852,5,1,4,20140303,,,116,20140627,8,0,0,8,,,,,,20,20140717,10
PF_0000347_01,853,4,1,5,20131126,,,116,20140322,3,0,0,3,,,,,,33,20140424,6
PF_0000347_01,855,4,1,0,20131022,,,115,20140214,6,0,0,6,,,,,,27,20140313,7
PF_0000347_01,855,5,1,5,20140318,,,115,20140711,10,0,1,9,,,,,,27,20140807,10
PF_0000347_01,856,4,1,0,20131022,,,115,20140214,6,0,0,6,,,,,,27,20140313,7
PF_0000347_01,856,5,1,5,20140318,,,115,20140711,10,0,0,10,,,,,,20,20140731,10
PF_0000347_01,856,6,1,5,20140805,,,117,20141130,7,2,0,5,,,,,,16,20141216,0
PF_0000347_01,857,4,1,0,20131022,,,118,20140217,11,0,0,11,,,,,,24,20140313,10
PF_0000347_01,857,5,1,5,20140318,,,116,20140712,9,0,1,8,,,,,,26,20140807,9
PF_0000347_01,857,6,1,5,20140812,,,116,20141206,14,0,3,11,,,,,,26,20150101,10
PF_0000347_01,858,4,1,5,20131224,,,117,20140420,14,0,3,11,,,,,,25,20140515,10
PF_0000347_01,858,5,1,6,20140521,,,117,20140915,14,0,3,11,,,,,,24,20141009,10
PF_0000347_01,859,4,1,0,20131022,,,114,20140213,9,0,3,6,,,,,,28,20140313,9
PF_0000347_01,859,5,1,5,20140318,,,113,20140709,16,0,3,13,,,,,,22,20140731,10
PF_0000347_01,859,6,1,5,20140805,,,116,20141129,11,0,4,7,,,,,,26,20141225,10
PF_0000347_01,860,4,1,5,20131112,,,117,20140309,13,0,1,12,,,,,,25,20140403,10
PF_0000347_01,860,5,1,5,20140408,,,118,20140804,15,0,2,13,,,,,,24,20140828,9
PF_0000347_01,861,3,1,5,20131126,,,117,20140323,14,0,1,13,,,,,,26,20140418,10
PF_0000347_01,861,4,1,4,20140422,,,118,20140818,8,0,0,8,,,,,,24,20140911,10
PF_0000347_01,862,4,1,0,20131008,,,118,20140203,4,0,0,4,,,,,,24,20140227,9
PF_0000347_01,862,5,1,5,20140304,,,116,20140628,15,1,2,12,,,,,,26,20140724,11
PF_0000347_01,862,6,1,5,20140729,,,119,20141125,2,0,0,2,,,,,,23,20141218,8
PF_0000347_01,864,4,1,5,20131217,,,118,20140414,12,0,2,10,,,,,,24,20140508,11
PF_0000347_01,864,5,1,5,20140513,,,117,20140907,12,0,1,11,,,,,,25,20141002,10
PF_0000347_01,875,4,1,5,20131203,,,115,20140328,16,0,3,13,,,,,,27,20140424,10
PF_0000347_01,875,5,1,26,20140520,,,118,20140915,11,0,1,10,,,,,,24,20141009,10
PF_0000347_01,877,4,1,5,20140121,,,115,20140516,16,1,1,14,,,,,,20,20140605,11
PF_0000347_01,877,5,2,0,20140702,,,117,20141027,14,0,2,12,,,,,,24,20141120,8
PF_0000347_01,878,4,1,5,20131203,,,116,20140329,7,0,0,7,,,,,,26,20140424,8
PF_0000347_01,879,4,1,6,20131127,,,117,20140324,10,0,0,10,,,,,,25,20140418,10
PF_0000347_01,879,5,1,5,20140423,,,117,20140818,10,0,0,10,,,,,,24,20140911,10
PF_0000347_01,884,4,1,4,20131209,,,115,20140403,11,0,0,11,,,,,,28,20140501,10
PF_0000347_01,884,5,1,5,20140506,,,115,20140829,14,0,3,11,,,,,,27,20140925,9
PF_0000347_01,886,5,1,5,20131217,,,115,20140411,12,0,2,10,,,,,,27,20140508,11
PF_0000347_01,886,6,1,5,20140513,,,116,20140906,7,0,1,6,,,,,,26,20141002,6
PF_0000347_01,887,8,1,0,20130917,,,115,20140110,15,0,0,15,,,,,,27,20140206,10
PF_0000347_01,887,9,1,5,20140211,,,116,20140607,8,0,0,8,,,,,,19,20140626,10
PF_0000347_01,888,5,1,5,20131203,,,118,20140331,3,0,0,3,,,,,,24,20140424,10
PF_0000347_01,890,6,1,5,20131112,,,116,20140308,9,0,0,9,,,,,,26,20140403,10
PF_0000347_01,890,7,1,6,20140409,,,115,20140802,9,0,0,9,,,,,,19,20140821,10
PF_0000347_01,890,8,1,6,20140827,,,118,20141223,9,0,0,9,,,,,,23,20150115,8
PF_0000347_01,891,5,1,5,20131231,,,116,20140426,13,0,3,10,,,,,,26,20140522,10
PF_0000347_01,891,6,1,6,20140528,,,116,20140921,10,0,1,9,,,,,,25,20141016,10
PF_0000347_01,892,6,1,0,20131105,,,115,20140228,15,0,4,11,,,,,,27,20140327,10
PF_0000347_01,896,5,1,0,20131022,,,115,20140214,13,0,3,10,,,,,,27,20140313,10
PF_0000347_01,896,6,1,5,20140318,,,116,20140712,10,0,1,9,,,,,,26,20140807,10
PF_0000347_01,897,5,1,0,20131022,,,116,20140215,10,0,0,10,,,,,,26,20140313,10
PF_0000347_01,897,6,1,5,20140318,,,116,20140712,12,0,0,12,,,,,,26,20140807,10
PF_0000347_01,898,5,1,6,20140108,,,117,20140505,9,0,0,9,,,,,,24,20140529,10
PF_0000347_01,899,5,2,0,20131113,,,117,20140310,9,0,1,8,,,,,,24,20140403,8
PF_0000347_01,899,6,1,5,20140408,,,116,20140802,11,0,0,11,,,,,,19,20140821,10
PF_0000347_01,900,5,1,5,20131126,,,115,20140321,9,0,5,4,,,,,,34,20140424,4
PF_0000347_01,901,5,1,5,20131126,,,114,20140320,10,0,0,10,,,,,,21,20140410,9
PF_0000347_01,901,6,1,5,20140415,,,115,20140808,11,0,3,8,,,,,,20,20140828,10
PF_0000347_01,902,5,1,0,20131105,,,118,20140303,12,0,1,11,,,,,,24,20140327,10
PF_0000347_01,902,6,1,5,20140401,,,116,20140726,13,0,3,10,,,,,,26,20140821,10
PF_0000347_01,907,5,1,5,20140114,,,116,20140510,15,0,3,12,,,,,,19,20140529,11
PF_0000347_01,907,6,1,6,20140604,,,115,20140927,14,0,2,12,,,,,,26,20141023,10
PF_0000347_01,908,0,1,244,20140218,,,120,20140618,6,0,0,6,,,,,,22,20140710,10
PF_0000347_01,908,1,1,48,20140827,,,119,20141224,10,0,0,10,,,,,,22,20150115,8
PF_0000347_01,910,4,1,0,20130927,,,115,20140120,11,0,1,10,,,,,,24,20140213,10
PF_0000347_01,910,5,1,5,20140218,,,113,20140611,12,0,2,10,,,,,,20,20140701,0
PF_0000347_01,911,5,1,5,20131224,,,114,20140417,15,0,2,13,,,,,,21,20140508,11
PF_0000347_01,911,6,1,6,20140514,,,114,20140905,12,0,4,8,,,,,,27,20141002,9
PF_0000347_01,912,5,1,0,20131029,,,115,20140221,12,0,1,11,,,,,,27,20140320,10
PF_0000347_01,912,6,1,5,20140325,,,115,20140718,11,0,0,11,,,,,,20,20140807,10
PF_0000347_01,912,7,1,5,20140812,,,115,20141205,11,0,1,10,,,,,,27,20150101,10
PF_0000347_01,913,5,1,5,20140114,,,118,20140512,13,0,2,11,,,,,,24,20140605,10
PF_0000347_01,913,6,1,5,20140610,,,118,20141006,14,0,2,12,,,,,,24,20141030,10
PF_0000347_01,914,5,1,4,20131230,,,115,20140424,12,0,2,10,,,,,,21,20140515,10
PF_0000347_01,914,6,1,5,20140520,,,116,20140913,13,0,0,13,,,,,,26,20141009,10
PF_0000347_01,915,9,1,5,20131203,,,118,20140331,9,0,0,9,,,,,,24,20140424,10
PF_0000347_01,915,10,1,5,20140429,,,117,20140824,8,0,8,0,,,,,,25,20140918,10
PF_0000347_01,916,4,1,0,20130910,,,116,20140104,11,0,0,11,,,,,,26,20140130,10
PF_0000347_01,916,5,1,23,20140222,,,116,20140618,13,0,1,12,,,,,,22,20140710,10
PF_0000347_01,916,6,1,6,20140716,,,116,20141109,10,0,0,10,,,,,,25,20141204,10
PF_0000347_01,919,4,1,0,20130910,,,119,20140107,16,0,1,15,,,,,,23,20140130,10
PF_0000347_01,919,5,1,5,20140204,,,117,20140601,15,0,4,11,,,,,,18,20140619,10
PF_0000347_01,919,6,1,5,20140624,,,117,20141019,11,0,1,10,,,,,,25,20141113,8
PF_0000347_01,922,4,1,5,20131203,,,118,20140331,7,0,0,7,,,,,,24,20140424,10
